id,session_id,event_id,detected_at,predicted_state,confidence,bbox,tts_emitted,processing_time_ms,latency_ms,detection_time_ms,analysis_time_ms,tts_request_time_ms,frame_b64,real_state,alerta_correcta
bf029fb1-9468-46ec-9aa7-789a7bade527,f2234cce-e85e-44b7-8e62-1b0254112a85,,2026-07-01 21:32:00.225+00,red,0.99,"[165,381,316,826]",false,35,,32.6,2.5,35.1,,,
bfc7777e-910a-4100-a92f-e5d356fd4e2c,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:57.072+00,green,0.566,"[275,620,220,335]",false,39,,36.8,1.7,38.6,,,
c01ecf7d-988c-4804-85b6-b771183f5afd,c3e469a4-79b0-4ed1-bf71-5f13a0f505bb,44,2026-07-01 19:13:40.409+00,yellow,0.983,"[149,298,439,996]",false,212,,,,,,,
c072d1d0-2764-467a-99f2-5c23e9f421d0,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:33:12.579+00,green,0.536,"[394,597,145,328]",false,115,,111.6,3,114.8,,,
c08b251f-ee6e-4226-9eb2-fd8f94abec9a,f2234cce-e85e-44b7-8e62-1b0254112a85,,2026-07-01 21:31:57.527+00,red,0.985,"[182,384,330,781]",false,35,,32.3,2.8,35.2,,,
c08f0e5b-3255-4021-8af7-325db9d11dc3,f93cff0c-acb0-4872-b5a1-b37d08861ed8,,2026-07-01 21:18:46.489+00,green,0.388,"[178,662,36,33]",true,248,500.2,219.2,28.8,248.2,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/4gHYSUNDX1BST0ZJTEUAAQEAAAHIAAAAAAQwAABtbnRyUkdCIFhZWiAH4AABAAEAAAAAAABhY3NwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAA9tYAAQAAAADTLQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAlkZXNjAAAA8AAAACRyWFlaAAABFAAAABRnWFlaAAABKAAAABRiWFlaAAABPAAAABR3dHB0AAABUAAAABRyVFJDAAABZAAAAChnVFJDAAABZAAAAChiVFJDAAABZAAAAChjcHJ0AAABjAAAADxtbHVjAAAAAAAAAAEAAAAMZW5VUwAAAAgAAAAcAHMAUgBHAEJYWVogAAAAAAAAb6IAADj1AAADkFhZWiAAAAAAAABimQAAt4UAABjaWFlaIAAAAAAAACSgAAAPhAAAts9YWVogAAAAAAAA9tYAAQAAAADTLXBhcmEAAAAAAAQAAAACZmYAAPKnAAANWQAAE9AAAApbAAAAAAAAAABtbHVjAAAAAAAAAAEAAAAMZW5VUwAAACAAAAAcAEcAbwBvAGcAbABlACAASQBuAGMALgAgADIAMAAxADb/2wBDABALDA4MChAODQ4SERATGCgaGBYWGDEjJR0oOjM9PDkzODdASFxOQERXRTc4UG1RV19iZ2hnPk1xeXBkeFxlZ2P/2wBDARESEhgVGC8aGi9jQjhCY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2P/wAARCAB4AMgDASIAAhEBAxEB/8QAGwAAAgMBAQEAAAAAAAAAAAAAAAECAwYFBAf/xABFEAABAwIEAgUHCQUHBQAAAAABAAIRAwQFEiExBkETUWFxoRQWIjKBkdEjUlOSscHS4vAVM0KT4QckcqKywvFDRGJzg//EABcBAQEBAQAAAAAAAAAAAAAAAAABAgP/xAAZEQEBAQEBAQAAAAAAAAAAAAAAARECMRL/2gAMAwEAAhEDEQA/ANehOEQopIhOE4QJNCEChEJpoIwnCaFQoRCaEChOEIQJCaSASKcpSgSEJIgKSaSBQiE5RKCMITlCCxrg9ocNj1iE1U5gLswOV2kuG5A5d2/vQKhbpUhv/lyOse/b381FWoUZRKCSJUUIJSlKihBKU5UESqJyiVCUSgnKJUJRKIlKUqMolA5RKjKJQOUpSlKUDlKUIQCEJIBCEILoRCTXnZzY10IMjn932qQcCJGoKiq8rmepqPmk7a6/8d2ybXh2mzgJIO4/UFTlIgGJ5aogQoy5gAMuHzue3P8Ap1qUg7KgQhCAQkhAIQhAJJpIBCEIEhNKECQnCeVBBClCIQRQpQiEEUJwhAB46/ellGbMCWnmRz2390KOqUQ2G+jpAjkoJuqFupaSOtvL2frdSzTsVmbzjKztLqtQdb13OpPLCRESDB5rzu45w9xB8luZHP0Qft7EVr5UYEkjQnx/ULI+flmIAtbgjnOUFM8e2Y/7Ov72qo1nSQYcCB17jn8FOVmDxZUDZ/Yt9HWWx9y8h48oAZm2NTuzj4Ik6nXlbKUSsd59tNLpBhlYs2zZ9PfHaEvPxmXMMOd/O/oitlKJWMbx5nMMwtzj2Vvyo8/SdsLO0/vvyq4NmhY13Hb2+thTm99b8qXn64iRhZ11/f8A5UwbRCxbOPS4EjDNBv8AL/lSf/aA1roGHh4621zHi1QbVCxx48pilnFpTLo9QVnT/ojxSoce06pOe0p0Y+fWcZ+qwoNkhZ4cQX7oNPCWvB2/vOUn2FoI25heO4418nq9G6xzu0kMqOBBPKHMH6KJOpfGtQsa/jxrD6WG1B/9f6I8/BDSMNcc2w6YSfZCuK2SFjPPsnbCqmu3yv5Ujx44CThbwO2r7Pmpg2aFixx44iRhbo/935UJg1zcwgOHIyd+79Qhrw4xpmiY5gHYkexGYTE69SDDhBAIPIqDgXfB+G3VzWuKta6a6o9z3Q5oAJMmPR21VXmLhf0139dv4Vo43gkSZOso1kEhpMnXaB+oUGb8xcL+nu/rt/Ck7gTDS30Li6B5S5pH2LS5tI9IEz2oDswBaQR9qo4NThRrwG/tXEMh9ZrqsyOao8x8MDfSq3m/J7Tz/wAK00mexGbXY96JOZz5HBZwnZhrWsv8RDWgsaG1hAHMbabeC87eCMPzOHlNzkB0ALZ264WldB1I1iJG6jTcajcxkGTEiDE/0RZJPGQxbhayw21ZUtq910tSo2m2Xt1k9gHILoDgrDoy+VX0bx0jY/0q7iOpU6fDqQcwB900tBaSZGknXbXbxXaY5waBUcHO62tIH2lNGeHBWHipAub0aSD0jfb/AAqXmVh+Ut8qvoJkjpG6/wCVaAn0i07HZPNG+3WmjODgfDBtXu/rt/CjzHwv6a6+s38K0kolBm/MfC/prr6zfwo8yMM+mufez8K0kolBxqfDdGm1rWX96GtENGdsAfVVFTg3D6ry99e5zEySCxuvXo1aCUShkZ3zKwyI6W6I6ukHw7AmOC8Mb6tW7EaiKg+C0MolNGeHBeGj/q3f8wfBQq8F4cKLyypdFwaSAaggn3LSSgnRNGZtuDcOfRBfUuQZcIbUEbkdXUhdrD6+azzPB9DeBPKdkJoyYxS6a4PpXdWRsHOke46LUYPWqV8Np1axl7y4nQDmRyWDpvNS7dbtYS6SIDhGnet9hgazDrdjYdlYAcpnXn4yg9UejAJHbugzGh96EHTkSgCTGkEo0kGNetIGeYnsTQITA3EcjrKcuAOx8EkIDpATEO78pSpvzsBIgwJ0iNE0KDiYwW1MewqkXtGUufr7D/tXbFVjnQHCeqVwLk5uMrSDOWiZ7NHfFd6esKhySS0iQU5P/KjKJQSnmCgOknsVLyXFrc+R05oEEkDfcd3vQ6XBzQ9zD1gbe9BZSqsqtLqZkBxb1agwfEKYdIlc3C2v8mLume4dLU0OWPXd1Be0GGDsHJQWyiVV0gz5OcSnKKslEquUSgslEquUSg5NzdDDsJuHNYSTVLAA0xqYk6CB+pO5FxcZvXUqVazc1jjUrFxIbBEPmf1PehByMPe1+IVa7nU2zmcM9Qs3PX7V2LTidli1zHUS+f4TUMiPYuA2yyz/AHy3DXcxWb480DD6bqgNW+owfWIqtJ8SFUda44oxCrd1PJLgik4nI3o2kge4qk8R4yCGeVtB7abZ+xeKpYWjGAUbllWpOpfUY1sex0ypUrGjHy1e2dGwbdNb9oKD0HGMUqOFBt70fSHcAN1O5kBee5xHE7a4NM4lWe4RLmVnESvTb2AqSabadQwDpVY+PaNu5TGRtRwc6m1+pJD2/bKivJS4hxOjVLvLahOujiHDxXvteMMQptiu2lWHzi2D4QPBUNZRc8vFxbgka5qrBPVOqnmo5RTNxRdOmUPDvsKC+84lur1jaYbSp087SQ0kOMEEa8tgps4hvnEMty3MdfSexxPWudXw91MmoaEMBzA5SAO9KyLq10xgpEukEkMkRzjnzQelt3V/avT1HvZViCQ+SNI3Vz+Irq2fmp1X1WHYlw1HcQqX4Pihea1Kk0BxJa2HAtHcQFRXsMSgG7dRaGiAarh7tQg6bOMbhx1tKf1ivcziRztDTpUyNw50k90FZl7GWtKg1tKhcVHT0hDyeekQRyCrp2tzd1H+TW9ZzWn1Wy7LziUGiq47cG6p1Kbrd+VrmiAQNS3eHdik/iC+YCeioEbg5Tr/AJlwqWE34tqme2uRUDgGMDSJJ7eoBAwPFIJFrUB6iZla+jGgwLGWi1cy5LWw49HG7pJJ59ZXTfjFs2mHNlzY2AMz1Dl4rEvtHUKVapeUarHtIDWioBm1g8jsqKVCo6pndFNpJyh7gD7iR79uSyY3VDFaL7n5VtSiTTEB4idTqCrLvE7aya11aqGiO0+AWBba19GtaS71tHAiO+YVrMKu6lSCzIOvMCPCUG8t8SpXDA+mZaSQDBg6nnsrX3Aa0uL2gASZOgXzoWF06q9jGOlp1B2C9DbeoyhUbUe0HkA0TI7d/cmDbUb7prp7GuJAptcBl2kme7ko1sUtqVTJUrta4mILuawouatNnovLXAevmLd/YqWvIGhYZ3JeEwezFKrbi9q5A0sBIlsQRmlCotsgc41G5hHpObUGnsntQgBWfOtGjHZU/qg1C4CKLB3Vh8UIWkTbVaCPkNOyu2VS8vc6ejox1FzUITBF9foh+4oQeQcfucinetk5qYptnZjj98oQoqb6rHVBFxVotyiQJdJ8AqKl5VEtZc1HNG0iEIRFdO8r080PBDvWBAMroWmI1H1KDX1K+RsjLTIBJ3nt9pQhB2P2npoLqe2nQ+C8tziVU0MrhXfMA5WUmzz/AIRMadaEIPDbstG1emujUoUwNWNa45idh1rqm/wR1UOmjoAJirPghCCLrzBpOWtSDeQ6KqY9uZSNTDHUgwsY4nYmk8N8XoQg8V05lGj0ds20BDszXNqZSJ/xPPL7l5jfVBSy1m2zgPWEB8+JCEIJ21zYP1qOFsACCW0w5zpB55fgm6rhI9V7pA3FNvpewt0QhAvLLaMtM0j1Zrel+BAuWNDmudaydpt6f3MQhSuvMljxVqoLi4GhPU2kB/thed7y4Qcg7mAfchCrlT6Z/VT/AJbfghCEH//Z",,
c0a81ab4-49af-49c2-abdd-9d1d7eeb2fe5,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:21.33+00,red,0.983,"[208,397,326,755]",false,44,,40.9,3,44,,,
c10e9a22-6c04-4702-a68d-87108ebda53b,c3e469a4-79b0-4ed1-bf71-5f13a0f505bb,117,2026-07-01 19:13:59.071+00,red,0.965,"[248,337,468,921]",true,220,,,,,,,
c11df752-128c-44bc-9fed-3c737731fd1f,c3e469a4-79b0-4ed1-bf71-5f13a0f505bb,183,2026-07-01 19:14:15.863+00,red,0.966,"[103,190,502,1122]",false,249,,,,,,,
c1ab6c2d-423e-4383-abea-12e47fd15d9c,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:33:53.928+00,yellow,0.889,"[256,555,227,354]",false,122,,117.1,4.8,122,,,
c1b191ef-60e5-4239-92f3-aec2834cbedc,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:17.126+00,red,0.908,"[105,244,336,774]",false,35,,32.1,2.5,34.6,,,
c1ebd279-9f3c-4748-af9b-e7a1b50d903e,f2234cce-e85e-44b7-8e62-1b0254112a85,,2026-07-01 21:31:54.954+00,red,0.981,"[177,370,331,800]",false,35,,32.8,2.7,35.5,,,
c2186e4a-e84c-417f-928c-db15f45b7226,c3e469a4-79b0-4ed1-bf71-5f13a0f505bb,14,2026-07-01 19:13:33.155+00,yellow,0.911,"[19,180,473,1055]",false,251,,,,,,,
c2322b28-dd2c-49ca-a794-07a772410a9a,c3e469a4-79b0-4ed1-bf71-5f13a0f505bb,157,2026-07-01 19:14:09.135+00,red,0.892,"[-20,59,498,1220]",false,245,,,,,,,
c243fc59-2d85-4863-950c-d40a4a47630a,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:33:24.283+00,green,0.574,"[251,536,170,414]",false,124,,120.1,3.5,123.7,,,
c2642cb1-326d-4562-9ac0-cc3a2695ce69,105e9d4d-9091-4f37-9610-09f9aee53a4a,,2026-07-01 21:36:54.221+00,green,0.972,"[180,363,294,863]",false,239,,202.1,37.2,239.5,,,
c2f6b2a4-dfd1-49c2-9fc3-7ff97b0eb1fb,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:40.68+00,green,0.508,"[302,492,232,337]",false,34,,32.5,1.5,34.1,,,
c2fdcbbf-f095-4efa-b73d-f6576a1953f6,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:33:27.012+00,green,0.57,"[289,521,155,407]",false,124,,120.8,3.1,124.1,,,
c3507119-d86c-483c-94d6-53bc23cae911,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:33:02.926+00,green,0.759,"[220,661,139,319]",false,85,,83.5,1.9,85.4,,,
c3b92627-2bd5-41b8-bf87-c299132f01ea,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:40.757+00,green,0.439,"[345,488,151,344]",false,35,,33.6,1.4,35,,,
c3cb7dd0-dfb3-406b-bec4-56b315ed46bf,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:50.823+00,green,0.803,"[202,398,222,391]",false,37,,35.8,1.7,37.5,,,
c3d9eb0e-bbd1-49e6-8b39-e4624e86c384,830f6672-23ee-4bc5-8b3c-1e0c7d9b9ce6,,2026-07-01 21:02:10.344+00,red,0.963,"[172,108,536,1169]",false,244,,198.9,45.5,244.5,,,
c3f22039-4af8-4106-8daf-225fac829d3d,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:33:06.269+00,green,0.728,"[241,556,245,319]",false,120,,116.7,3.6,120.5,,,
c3f3708a-2bee-4d0a-8199-b0d3718817db,f93cff0c-acb0-4872-b5a1-b37d08861ed8,,2026-07-01 21:17:43.778+00,red,0.563,"[357,445,88,241]",true,215,486.6,187.7,27.7,215.5,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/4gHYSUNDX1BST0ZJTEUAAQEAAAHIAAAAAAQwAABtbnRyUkdCIFhZWiAH4AABAAEAAAAAAABhY3NwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAA9tYAAQAAAADTLQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAlkZXNjAAAA8AAAACRyWFlaAAABFAAAABRnWFlaAAABKAAAABRiWFlaAAABPAAAABR3dHB0AAABUAAAABRyVFJDAAABZAAAAChnVFJDAAABZAAAAChiVFJDAAABZAAAAChjcHJ0AAABjAAAADxtbHVjAAAAAAAAAAEAAAAMZW5VUwAAAAgAAAAcAHMAUgBHAEJYWVogAAAAAAAAb6IAADj1AAADkFhZWiAAAAAAAABimQAAt4UAABjaWFlaIAAAAAAAACSgAAAPhAAAts9YWVogAAAAAAAA9tYAAQAAAADTLXBhcmEAAAAAAAQAAAACZmYAAPKnAAANWQAAE9AAAApbAAAAAAAAAABtbHVjAAAAAAAAAAEAAAAMZW5VUwAAACAAAAAcAEcAbwBvAGcAbABlACAASQBuAGMALgAgADIAMAAxADb/2wBDABALDA4MChAODQ4SERATGCgaGBYWGDEjJR0oOjM9PDkzODdASFxOQERXRTc4UG1RV19iZ2hnPk1xeXBkeFxlZ2P/2wBDARESEhgVGC8aGi9jQjhCY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2P/wAARCAB4AMgDASIAAhEBAxEB/8QAGwAAAQUBAQAAAAAAAAAAAAAAAAECAwQFBgf/xABEEAACAQIEAgYIAwQHCQEAAAABAgMAEQQFEiExQRNRYXGBkQYUIjKhscHRFUJSU4Ky4SMlM2Nyg5IHFjQ1Q0RiosLw/8QAGAEBAQEBAQAAAAAAAAAAAAAAAAECAwT/xAAgEQEBAAICAgMBAQAAAAAAAAAAAQIRITEDEhNBUQRh/9oADAMBAAIRAxEAPwDuVNxupHfTrUl6L0Uh132Vbf4v5UoG2/Gi9F6AK9VNVXBOplI5WW31p16L0QWppQlrh2A6ha3yp16L0BakZA3G/gSKL0XoBVC8L+JJpTam3ovQIsaKSVRQTxIFOpL0l6BaKS9F6AotSUUBSUU1nRBdmVR2m1AtJQrq4ujBh1g3paBKS1I8gQ2IY9yk/KlBuNr+IoGyIHjZT+YEUU40VVSaqL1XjlldlvDoQrc6mGoHqsLjxvSh8R0YPRRa+Y6Q289P0qCVmkHuKp72t9KVWcj2lUdzX+lUicydvZ9UhXrOqQ//ADVuPWEAkZWfmVWwPhc0RJei9Jei9Ah1/lZR3i/1oAe+7Ke5f51Uzl9GTY1v7l/lXL+hWHlfCzuJY1gdgjKYwfasLG/jQdrRWFN6NRySBxiIxvvfBwHbvKVfweVxYRGRX6QNsdUUa7dXsqNqC20bE7SuvcB9qFkS+npFLDjuL0+igKZIqt72v90kfKn3ovQMQLaw1fvX+tPovSXoGFQ7WaG/aQDTljRfdRR3ClvRQI2q40qpHabfSloooEN/ykDvF6AD+Yg9wtS70WoEIpoUgkl2PYbU+1JagSwopbUUFcuRxU/Cl1t+zb4fengAjajQOW1AzpG/Zt8PvSiRv2bDy+9Oseq9KAKADHqIpdVLai1Bmekjlcgxh/8AC3mRWb6DD+qJri95j/CKv+lh0+juK/d/iFYnozlS4/KmeWQiPpTZOhje1gN/bVqDsFLA6T4G/GlJk/Kqnva30rPw2RYCJCDFFNfgzQRC3+lRU2GyzCwM+lBZiLqVWw57bXtft5UFgGe+8aAdjn7VIAedKVUm5UEjrFLQN7yKgfGYSOVYpMVAkjcEaQAnuFcJP6S55Jm8+Fw2LVVWRgt402AJ7OqoZ8sxGNnlnxePDzPbWRFa+3YQKlyenx/y+TyT2xnD0m1xsajKTX2dAO1D9686kzXNchEWDw2OQ4e11AjW4ub8713+UzSYjK8LNM2qSSMMxta5I7Ksu3HPx5YXWSyAwG5U9w/nSGRQbENfsQ0+ijBAQevyoIvwJHdS0UEZRv2rnwX7UgLDisjd+mpKKBAb8QR30UGw400SRng6nxoB01Dn/qI+VFZpzN/94Rl9o+iMHSaud799FFX9vGi566aL9dAJ5iiH6usUXvTdQ86KB/dtRemeNLc0GJ6ZyafR+QfqdR8b/Sl9DBpyJe2Rj8qrenLf1Kg33mX5Gq/o/lMeNyiKWSVveb2DFEw48iyGg665G6+VFw4uDuKyJ8gyrEQdFJhowf1oojb/ANQKdhsky3DxCOLCxFVN7soYk8eJ3oNQTJ0vRF16TTq033t191PvXnuJ9L1w+byTfhinTGYQvSdTXv7vwpyf7QLAg5UlzudM1rnr92g5fNiTmWII4GRvmagWeRV0iaQDqDECrDYbF5niJJcJhZZhe7CNS2m5PVUMmHkgdo5YWR1NmVxYg9tGpllOqbEf6Ub33r2TJv8Ak2Ct+wT+EV5NhMqx82maLA4h4zezpEzA+IFeq5MHTJ8GkqMjrEqsrCxBAojQvRemaqNVEOLKOJA8aqwYbDQFisjtq49JMz/M1Y1UaqDLzTAYCTDl+ii1Ag+ybc+oEVew+HwcC2ghgjB4hFAv5VHmLL6o2ptIuN9uN+2pHxCRkK2ok8lUn5UEjQQP70Ubd6g1VXM8vQWWQKOoIR9KsmRQLsQB27Vx87dGGJIFjxO1FPlzeBPTFcSVkMXRdHsov32vw+PZRXMYt5PxBXZzqvxQ2234UVNumPj2nhxRkJJjBI5C4+PCtDD4140IiZ4b/ocisws63s0h7n4/GpZ19XyyKaIsrvLY3N9t6vtti465d1ksry5ZE8jl2Or2iSSdz11K2YYFWZGxmHVlNmHSgEHt3rIw2dZfluBigxExjkVbmMLcjfs27a43M5VxeOkmUEpI7ML25sT/APr1LdLjj7V6OubZc24x+GI7JV+9IM4y43tmGFPdKv3rzB1YyMFW4vyWm2PV8KzMq6fFP12PphmOFxWXQx4bEwzN0oYiNw1tj96t+jeaYCDJoo5sXDG4LXVnAI3NcFflt5UpUjiLd4q+1X4p+vUPxrKz/wB/h9v7wU0Z5lnPHwH98V5iBc7D4Uuk9VPanxT9dG+W+j82bzF8e4hKag4lHvk7gbdVSfgfoqWF8zkYk/mmUfG1c0ihg1xfY8RT4VGgctyOA/T509kvik+3eZTlGDwsci5Tms6xsQXWN45BfxU2ric8gdM4xaNM8p6Q3d7XbyHyqOKAOGYaQeFzTAp1kNxqXJn009D9Fzo9H8GvUG/iNa+qsTIZo4skw3SSIuzcSB+Y1WmyrCzTxv69jW1ueGIItsTt1VqOd7dJqpNVYYwEAKA4nEuIxt/SDfv6+HOj8IwZYsXxJJ33mb5VUm/tuaqNVYDZLgW2ZZj/AJzfemDJMridWMb3BuNUzkeIJtRW1jmthW4EXHE9ormM0lkmzmVYpxbSODcrDbbtqTOMuy2PCyTdEoc2tZiB4AVyl0G7IlhzC35d9E5aM2JzBJmiRWFjYO8oAPd11HjkzD1aR8VJEit/00F9/L61RvGGDxCwW2+mx+ZrUxMpdoJGayNGN26+P1rP+NTjlQwTrHicM8h2VSD5NRVeVQ+If+kGkniLUVROsjghdE7MeAKb/KpcZM0uEw0EShipLH2hsb8xTcVnXrEfRiZjbg0mlreSA1EmaLq9poiL2/sOPlw8qSaLltFPLOQzPDYE++g0/wAvhVd42LRqxb2lB4AVcxOPTExqohVFBvqHOs9pysgcaQRsABSrOOztLI2zG1NsQw3PKkaUsb2HxpUkX8634bhrUb4P0l2FzuKeLqQVchgdiDwqITRBvdktytIPtSmaHksl/wDGv2qcr7YiR2I07E6rluZ8aEBBuDv11EGu1xx76d0xG1h51pzu6fISVsalwQLSKF31Na5Xs/nVVpCdiLVLhpXQhY7hiRve16lMdtWSCbDNtvHxDb/G1RaSzFtjffakOc4jDv0TIr22BNTKzONT+8dz31yz4dt77RtjsbEGTDzyrYWUAmwva4FPhx+aCFLmQsgJDBN+rj3VTkmYYpowxQ6hZgSCNv51ciy98xCu2KlOhipLnVuOYPV4V1nTheyyZrmMqPD0zlW94EcR30kOJzPCRqsQcKOF1BPhUmLyzFQSA4FwyHchgCQe8irWGixMWFUP6sXA3Uq5v8QKIj/Gs1EdziAGvYhkW38NMmzDMJo1jkm17XXQotfwHVepRgp5wbGJXU3Xo1Zbdu1yfOoI8pzZJQweIjqcmx7xY0N6vCm88i3EiSEm1yb/AFpWCvAbOzaRYjQQPOp2yLMxISgw9yd9JH2pjYHMsEu6RsSd9Mg+Roure1IFL6elAY8gth8edXji8J6gkI1PiCQATf2RbcDlb41TnyjFgGV9F2bgGud+6pvwSeHRIt20kFrAm/cAKlNXhRxDaMWrkXAsbddFGLR0xSh1ZG294Wopj1C9iDDyg3MDt2FD9xUr4XFzEAQaQD5+ZNdN7I/KKLjkBWkYMeWSaAGihuOJYt96R8rJa5lgQWtYXI+JrdYatqhaBW5UGBiomwyqEmSUdSjhVQsxJuvHjXStg4zxUUnqcX6aDnYOi6UdOr9Hz0cfjTp+g1noFk08g/H4Vv8AqcfVSepx/poOeiZVkDPGSo5KbHz3qV5MMVPR4eVXPNpAw8tIrd9Sj/RS+pR/pFBzepuSDypUMqsGUNcG4sK6QYSP9Ip64Qco/IUXdc86SzaWMbFuZ4XrRgYiJQ3vW3rUGFIH9mR4VkyyIJXs4Ivsb8a558tY0fh6YiYys7LfkK1MIi4aIRxrcDrFWcmwK4vCJJfUoJDBCLj7Vtx5dhksRh3BHPpK3OmL2xY4p5z7I87AVZXLWJvJMh7jWmYsN1N4yU1Uw8e+1++m1kqGDBiK4RVGoWLb3qboSAADYAWG1BkiI3b401pIew+NRuTQ6Kw47jrFROl+NqGxWGBtrUHq1CmGZG9zfuoqGWJGFmAI7qgMKR2ILgdQarEkhHFXH7pqLUZFJUHxFS6XaF1Frh5D5UU9GCj27EcrRgn4iirqOfKv0gHMGmmbsPmKKKqG9OO6kMqnn8KKKIOkXrNGsUUUEiRSuAVQ6TzttU6YQm+qQbHkKKK5+1t06esk2UQRpIDqJtxBsR8qQt0Z9g7nlcLRRVQw4mVOVxfm6004yduECH/NX7UUVUMllxMkLI2G9lhZgJFHxtWecujv/wAE1+rpqKKqLeERsGGMEckZbiBLxq/HiZyvulz2ktRRQPE5XZlTfkQ31NGrUtjBh224mMXoooJI5VW14IFtwtEKsJirDbQO5KKKBj4zEFWKRaiDYADj21VbF44D2sHY9QdTRRU3yuuCDFYtuOFk4ciKTpcSdxhZfNaKKuk2YzTc8NKL/wCH70UUUH//2Q==",,
c40de6a7-9803-4a56-b418-6bcbee610782,ebd21d6f-2f29-4e40-a3ec-3cc055b01dcc,2,2026-07-01 19:13:27.957+00,no_traffic_light,0,[],false,190,,,,,,,
c4318602-ef27-4810-9bfc-b79e2feae489,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:13.744+00,red,0.983,"[187,404,319,757]",false,37,,35,2.3,37.3,,,
c49ada09-3ca8-49cb-9c28-3c72ebf65230,ebd21d6f-2f29-4e40-a3ec-3cc055b01dcc,1,2026-07-01 19:13:29.23+00,yellow,0.938,"[390,138,332,1080]",true,201,,,,,,,
c4ac3b0a-8086-4f85-b99e-cd3db3d3a21b,f2234cce-e85e-44b7-8e62-1b0254112a85,,2026-07-01 21:32:03.601+00,red,0.611,"[287,284,411,781]",false,35,,32.4,2.7,35.2,,,
c4c251ef-1f8a-424f-a825-3d156da429e4,105e9d4d-9091-4f37-9610-09f9aee53a4a,,2026-07-01 21:36:27.743+00,yellow,0.917,"[245,469,284,450]",false,258,,209,49.2,258.4,,,
c4c6436a-52bc-45b0-a419-7d9a12b33f01,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:14.64+00,red,0.955,"[192,383,319,782]",false,48,,44.4,3.6,48,,,
c4ee34ac-be5d-404e-954a-84920f8a9134,f8e5d5e7-038c-4169-ae4f-6740572d69f0,,2026-07-01 21:32:24.447+00,red,0.665,"[467,311,260,772]",false,69,,67.3,2,69.3,,,
